timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
804127.1652001888,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804127.9230001383,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804128.72790033,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804129.7972002067,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804130.8754002675,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804131.5511004068,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804132.2405003011,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804132.8452001326,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804133.4387999959,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804134.2442003079,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804134.958000388,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804135.5589004233,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804136.1607001163,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804136.7518003099,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804137.3923001811,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804137.9801002331,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804138.5871004313,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804139.3593000248,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804140.4196000658,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804141.2503002211,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804141.8951000087,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804142.7717003971,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
804143.5975003988,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804144.2383001558,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804144.8832000606,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804145.5268003047,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804146.1305003613,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804146.727300249,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804147.3214002326,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804148.0300002731,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804148.6627003178,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804149.322300218,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804149.9596000649,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804150.6413002498,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
