timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
260848.56710000895,,"(-1, -1)","(-1, -1)",away,right
260849.23880011775,,"(-1, -1)","(-1, -1)",away,right
260850.04599997774,,"(-1, -1)","(-1, -1)",away,right
260850.79660010524,,"(-1, -1)","(-1, -1)",away,right
260851.49310017005,,"(-1, -1)","(-1, -1)",away,right
260852.43660002016,,"(-1, -1)","(-1, -1)",away,right
260853.26840006746,,"(-1, -1)","(-1, -1)",away,right
260854.20259996317,,"(-1, -1)","(-1, -1)",away,right
260855.71160004474,,"(-1, -1)","(-1, -1)",away,right
260857.2690000292,,"(-1, -1)","(-1, -1)",away,right
260859.57349999808,,"(-1, -1)","(-1, -1)",away,right
260860.31000013463,,"(-1, -1)","(-1, -1)",away,right
260860.92510004528,,"(-1, -1)","(-1, -1)",away,right
260861.56970006414,,"(-1, -1)","(-1, -1)",away,right
260862.4003001023,,"(-1, -1)","(-1, -1)",away,right
260863.16019995138,,"(-1, -1)","(-1, -1)",away,right
260863.84390015155,,"(-1, -1)","(-1, -1)",away,right
260864.62060012855,,"(-1, -1)","(-1, -1)",away,right
260865.38540013134,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260866.09699996188,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260866.80710013025,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260867.50870011747,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260868.25930001214,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260868.99570003152,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260869.68370014802,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
260870.33730000257,,"(1557.0, 697.0)","(1557.0, 697.0)",right,right
